"STATION","NAME","DATE","DSND","DSNW","EMSD","EMSN","EMXP","PRCP","SNOW"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-06",,"0",,"0.0","0.58","1.46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-07",,"0",,"0.0","2.04","3.37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-08",,"0",,"0.0","0.60","2.88","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-09",,"0",,"0.0","0.98","1.78","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-10",,"1",,"1.1","2.89","9.41","1.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-11",,"0",,"0.0","1.61","3.71","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2005-12",,"2",,"8.6","0.84","2.87","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-01",,"3",,"4.4","0.90","4.60","8.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-02",,"3",,"17.5","0.98","2.64","20.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-03",,"0",,"0.0","0.30","0.56","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-04",,"0",,"0.0","0.61","1.83","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-05",,"0",,"0.0","3.84","12.48","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-06",,"0",,"0.0","2.89","10.08","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-07",,"0",,"0.0","1.29","3.58","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-08",,"0",,"0.0","0.84","3.20","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-09",,"0",,"0.0","0.50","1.72","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-10",,"0",,"0.0","2.02","4.50","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-11",,"0",,"0.0","1.83","5.80","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2006-12",,"0",,"0.4","0.81","1.89","0.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-01",,"0",,"0.6","0.86","2.57","1.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-02",,"2",,"2.5","1.62","2.20","4.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-03",,"3",,"7.9","1.48","4.31","10.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-04",,"0",,"0.3","1.42","6.71","0.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-05",,"0",,"0.0","1.72","3.70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-06",,"0",,"0.0","1.46","2.13","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-07",,"0",,"0.0","2.32","5.26","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-08",,"0",,"0.0","0.28","0.66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-09",,"0",,"0.0","1.28","1.81","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-10",,"0",,"0.0","0.64","2.09","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-11",,"0",,"0.0","0.85","2.80","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2007-12",,"4",,"10.1","1.25","5.25","26.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-01",,"2",,"7.0","1.41","2.69","8.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-02",,"3",,"8.9","2.66","7.95","15.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-03",,"1",,"1.0","1.88","4.66","1.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-04",,"0",,"0.0","0.95","2.98","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-05",,"0",,"0.0","0.99","2.73","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-06",,"0",,"0.0","0.78","3.46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-07",,"0",,"0.0","2.16","6.01","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-08",,"0",,"0.0","1.31","4.48","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-09",,"0",,"0.0","1.86","6.45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-10",,"0",,"0.0","0.40","1.42","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-11",,"0",,"0.0","1.77","4.57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2008-12",,"6",,"8.8","2.29","7.11","25.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-01",,"5",,"9.3","1.17","3.35","23.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-02",,"1",,"4.2","0.78","1.94","6.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-03",,"3",,"6.9","0.69","2.51","10.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-04",,"0",,"0.0","1.17","4.13","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-05",,"0",,"0.0","0.57","2.70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-06",,"0",,"0.0","0.56","3.22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-07",,"0",,"0.0","1.93","6.90","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-08",,"0",,"0.0","1.65","3.24","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-09",,"0",,"0.0","2.11","3.09","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-10",,"0",,"0.1","1.18","5.18","0.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-11",,"0",,"0.0","1.49","3.34","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2009-12",,"3",,"10.0","1.03","3.91","15.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-01",,"3",,"6.4","0.81","2.91","13.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-02",,"2",,"5.3","1.28","3.34","7.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-03",,"0",,"0.2","3.40","14.87","0.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-04",,"0",,"0.0","0.88","1.78","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-05",,"0",,"0.0","1.20","2.90","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-06",,"0",,"0.0","0.71","3.18","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-07",,"0",,"0.0","1.65","2.66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-08",,"0",,"0.0","2.76","5.75","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-09",,"0",,"0.0","0.68","1.80","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-10",,"0",,"0.0","1.29","3.91","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-11",,"0",,"0.0","0.90","2.96","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2010-12",,"3",,"9.9","1.15","3.61","22.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-01",,"7",,"14.6","1.40","4.57","38.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-02",,"5",,"6.8","1.63","4.57","18.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-03",,"0",,"0.6","0.54","2.10","1.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-04",,"0",,"0.9","1.33","4.04","0.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-05",,"0",,"0.0","1.07","3.24","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-06",,"0",,"0.0","1.82","4.76","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-07",,"0",,"0.0","0.72","2.04","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-08",,"0",,"0.0","1.43","7.74","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-09",,"0",,"0.0","1.17","4.40","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-10",,"0",,"0.6","1.17","6.76","1.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-11",,"0",,"0.0","1.46","4.21","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2011-12",,"0",,"0.0","1.60","3.97","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-01",,"3",,"2.9","0.92","2.68","6.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-02",,"0",,"0.9","0.54","1.00","0.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-03",,"0",,"0.4","0.58","1.22","0.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-04",,"0",,"0.0","1.48","3.09","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-05",,"0",,"0.0","0.85","3.43","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-06",,"0",,"0.0","1.19","4.71","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-07",,"0",,"0.0","1.74","3.88","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-08",,"0",,"0.0","1.17","3.08","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-09",,"0",,"0.0","0.79","4.10","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-10",,"0",,"0.0","1.06","2.62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-11",,"0",,"0.3","0.33","1.01","0.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2012-12",,"1",,"2.2","1.67","5.93","3.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-01",,"2",,"3.2","0.37","1.09","5.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-02",,"4",,"14.8","1.37","5.27","34.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-03",,"3",,"10.5","1.35","3.33","20.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-04",,"0",,"0.0","0.38","1.37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-05",,"0",,"0.0","0.84","3.22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-06",,"0",,"0.0","3.07","10.50","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-07",,"0",,"0.0","1.76","3.62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-08",,"0",,"0.0","1.62","1.84","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-09",,"0",,"0.0","0.57","2.22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-10",,"0",,"0.0","0.31","0.62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-11",,"0",,"0.0","1.79","2.72","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2013-12",,"3",,"6.4","1.32","4.63","11.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-01",,"4",,"10.6","0.79","3.24","21.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-02",,"5",,"10.7","1.35","4.13","23.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-03",,"1",,"1.5","2.23","4.48","2.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-04",,"0",,"0.3","0.67","3.23","0.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-05",,"0",,"0.0","0.65","2.86","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-06",,"0",,"0.0","0.85","2.62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-07",,"0",,"0.0","1.88","4.57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-08",,"0",,"0.0","1.06","1.75","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-09",,"0",,"0.0","0.22","0.70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-10",,"0",,"0.0","2.25","5.84","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-11",,"1",,"2.3","1.64","5.27","2.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2014-12",,"0",,"0.3","2.90","6.57","0.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-01",,"5",,"22.1","0.95","3.57","34.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-02",,"9",,"16.2","0.88","3.38","64.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-03",,"4",,"2.9","0.80","3.05","8.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-04",,"0",,"0.0","0.61","2.28","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-05",,"0",,"0.0","0.91","1.22","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-06",,"0",,"0.0","1.72","5.02","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-07",,"0",,"0.0","1.12","2.09","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-08",,"0",,"0.0","0.83","2.19","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-09",,"0",,"0.0","2.46","3.94","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-10",,"0",,"0.0","0.73","1.74","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-11",,"0",,"0.0","0.86","2.07","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2015-12",,"0",,"0.9","1.02","4.28","0.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-01",,"3",,"6.1","1.38","3.27","9.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-02",,"3",,"6.8","0.96","4.18","15.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-03",,"1",,"3.6","1.14","3.17","4.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-04",,"2",,"4.7","1.03","2.91","6.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-05",,"0",,"0.0","1.13","2.83","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-06",,"0",,"0.0","0.91","1.33","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-07",,"0",,"0.0","0.23","0.87","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-08",,"0",,"0.0","0.89","1.72","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-09",,"0",,"0.0","0.34","1.39","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-10",,"0",,"0.0","1.84","5.46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-11",,"0",,"0.0","0.99","2.70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2016-12",,"1",,"4.3","1.16","3.26","5.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-01",,"2",,"7.0","1.09","4.25","8.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-02",,"6",,"10.9","1.25","3.22","21.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-03",,"2",,"6.6","1.62","4.18","10.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-04",,"1",,"1.2","1.56","5.74","1.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-05",,"0",,"0.0","0.95","3.45","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-06",,"0",,"0.0","2.13","4.85","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-07",,"0",,"0.0","1.41","4.03","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-08",,"0",,"0.0","0.96","1.58","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-09",,"0",,"0.0","1.55","3.74","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-10",,"0",,"0.0","1.29","4.15","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-11",,"0",,"0.0","0.89","1.80","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2017-12",,"2",,"5.8","0.66","2.49","9.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-01",,"3",,"13.4","1.35","4.92","17.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-02",,"3",,"3.7","0.69","3.77","8.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-03",,"4",,"14.5","2.30","5.08","23.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-04",,"0",,"0.7","1.57","4.62","1.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-05",,"0",,"0.0","1.00","1.90","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-06",,"0",,"0.0","1.16","2.96","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07",,"0",,"0.0","2.68","4.56","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08",,"0",,"0.0","1.38","4.66","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09",,"0",,"0.0","1.24","5.13","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10",,"0",,"0.0","1.17","3.78","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11",,"0",,"0.1","1.39","9.26","0.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12",,"0",,"0.1","0.75","2.72","0.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01",,"1",,"1.1","1.20","3.63","2.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02",,"5",,"3.6","0.91","3.45","11.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-03",,"2",,"9.9","0.97","2.96","13.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-04",,"0",,"0.0","2.30","6.53","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-05",,"0",,"0.0","0.82","3.35","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-06",,"0",,"0.0","1.65","5.15","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-07",,"0",,"0.0","1.37","5.81","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-08",,"0",,"0.0","1.90","3.48","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-09",,"0",,"0.0","1.11","2.17","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10",,"0",,"0.0","1.43","4.46","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11",,"0",,"0.0","1.51","3.37","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12",,"5",,"4.8","1.29","6.07","11.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01",,"1",,"3.0","0.70","1.39","3.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02",,"0",,"0.3","0.75","3.30","0.5"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03",,"0",,"0.0","1.38","3.61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04",,"0",,"0.7","0.83","4.33","0.7"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05",,"0",,"0.0","0.79","2.21","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-06",,"0",,"0.0","1.19","2.67","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-07",,"0",,"0.0","0.62","1.95","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-08",,"0",,"0.0","1.33","2.28","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-09",,"0",,"0.0","0.46","0.98","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-10",,"1",,"4.3","1.50","4.98","4.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-11",,"0",,"0.0","1.81","4.20","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-12",,"1",,"12.3","1.72","5.67","13.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-01",,"2",,"3.6","1.03","2.02","5.8"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-02",,"4",,"5.3","0.69","3.06","15.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-03",,"0",,"0.1","0.69","1.89","0.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-04",,"0",,"0.1","1.60","4.44","0.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-05",,"0",,"0.0","1.08","4.92","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-06",,"0",,"0.0","0.91","2.57","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-07",,"0",,"0.0","2.04","10.08","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-08",,"0",,"0.0","1.69","7.00","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-09",,"0",,"0.0","2.54","7.47","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-10",,"0",,"0.0","1.08","5.11","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-11",,"0",,"0.0","0.53","1.34","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2021-12",,"0",,"0.3","0.56","2.45","0.4"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-01",,"2",,"23.6","0.73","2.33","36.2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-02",,"3",,"8.5","1.87","4.61","15.3"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-03",,"1",,"1.9","0.75","2.94","2.1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-04",,"0",,"0.0","0.56","2.32","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-05",,"0",,"0.0","0.73","1.32","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-06",,"0",,"0.0","0.85","2.33","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-07",,"0",,"0.0","0.19","0.62","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-08",,"0",,"0.0","0.44","1.48","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09",,"0",,"0.0","0.75","2.61","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10",,"0",,"0.0","1.19","4.28","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11",,"0",,"0.0","0.79","2.70","0.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12",,"0",,"0.9","1.28","3.76","1.0"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01",,"3",,"2.3","0.87","5.24","6.9"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02",,"1",,"1.8","0.53","1.37","3.6"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03",,"0",,"0.5","2.20","4.29","0.9"
