Year,Month,Monthly_MSL,Linear_Trend,High_Conf.,Low_Conf.
1971,4,-0.111,-0.042,-0.037,-0.047
1971,5,-0.154,-0.042,-0.037,-0.046
1971,6,-0.124,-0.041,-0.037,-0.046
1971,7,-0.056,-0.041,-0.036,-0.046
1971,8,-0.092,-0.041,-0.036,-0.046
1971,9,-0.116,-0.041,-0.036,-0.046
1971,10,-0.045,-0.041,-0.036,-0.045
1971,11,0.047,-0.04,-0.035,-0.045
1971,12,0.005,-0.04,-0.035,-0.045
1972,1,0.035,-0.04,-0.035,-0.045
1972,2,-0.013,-0.04,-0.035,-0.045
1972,3,-0.022,-0.039,-0.035,-0.044
1972,4,-0.05,-0.039,-0.034,-0.044
1972,5,0.008,-0.039,-0.034,-0.044
1972,6,-0.002,-0.039,-0.034,-0.044
1972,7,-0.059,-0.039,-0.034,-0.043
1972,8,-0.089,-0.038,-0.033,-0.043
1972,9,-0.04,-0.038,-0.033,-0.043
1972,10,-0.061,-0.038,-0.033,-0.043
1972,11,-0.063,-0.038,-0.033,-0.043
1972,12,-0.035,-0.037,-0.033,-0.042
1973,1,0.068,-0.037,-0.032,-0.042
1973,2,0.06,-0.037,-0.032,-0.042
1973,3,0.084,-0.037,-0.032,-0.042
1973,4,0.044,-0.037,-0.032,-0.041
1973,5,-0.044,-0.036,-0.032,-0.041
1973,6,-0.091,-0.036,-0.031,-0.041
1973,7,-0.025,-0.036,-0.031,-0.041
1973,8,0.024,-0.036,-0.031,-0.041
